Communication_Group,Communication_Type,Fuel_Type,Zone,Supplier,Elec_Customer_No,Gas_Customer_No,Title,First_Name,Last_Name,Address_Line_1,Address_Line_2,Address_Line_3,Town,Postcode,Title_1,First_Name_1,Last_Name_1,Title_2,First_Name_2,Last_Name_2,Email_Address,Elec_Paperless,Gas_Paperless,Elec_Old_Stdg_Chrg,Elec_New_Stdg_Chrg,Elec_Old_Unit_1_Inc_Vat,Elec_New_Unit_1_Inc_Vat,Elec_Old_Unit_2_Inc_Vat,Elec_New_Unit_2_Inc_Vat,Elec_Old_Unit_3_Inc_Vat,Elec_New_Unit_3_Inc_Vat,Elec_Old_Unit_4_Inc_Vat,Elec_New_Unit_4_Inc_Vat,Gas_Old_Stdg_Chrg_Inc_Vat,Gas_New_Stdg_Chrg_Inc_Vat,Gas_Old_Unit_1_Inc_Vat,Gas_New_Unit_1_Inc_Vat,Elec_Total_Old_Cost,Elec_Total_New_Cost,Elec_Total_Savings_Cost,Elec_Total_Increase_Cost,Gas_Total_Old_Cost,Gas_Total_New_Cost,Gas_Total_Savings_Cost,Gas_Total_Increase_Cost,Cheapest_Similar_Tariff,Elec_Cheapest_Saving,Cheapest_Overall_Tariff,Elec_Cheapest_Overall_saving,Gas_Cheapest_Similar_Tariff,Gas_Cheapest_Saving,Gas_Cheapest_Overall_Tariff,Gas_Overall_Saving,Elec_Annual_Flag,Elec_Annual_Usage,SPID,Elec_Tariff_Name,Elec_Payment_Method,Gas_Annual_Flag,Gas_Annual_Usage,Gas_SPID,Gas_Tariff_Name,Gas_Payment_Method,Elec_Current_Prices_Until,Gas_Current_Prices_Until,Price_Implementation_Date,Price_Promise_Date,Cancellation_Date,Front_Of_Letter_No,Website,Elec_Price_Table_Code,Gas_Price_Table_Code,Date_Last_Updated,Total_Change,Total_Old_Costs,Total_New_Costs,Anytime_Consumption,Peak_Consumption,OffPeak_Consumption,Heating_Consumption,Evening_And_Weekend_Consumption,Marketing_pref,Beyond_eligibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,23888999,23888999,Mr,Ronald,Smith,19 Bath Road,,,ROMFORD,RM6 6NH,,,,,,,,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,403.07,421.36,0.00,18.29,275.10,294.08,0.00,18.98,Pay As You Go,0.00,1 Year Fixed Loyalty,14.63,Pay As You Go,0.00,1 Year Fixed Loyalty,10.96,A,879.00,N/A,Pay As You Go,Prepayment,A,2648.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,37.27,678.17,715.44,879,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,8653109,8653109,,Jacqui,Newton,38 Hereford Walk,,,BASILDON,SS14 3RE,,,,,,,jacqui_newton@hotmail.co.uk,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,1041.83,1098.06,0.00,56.23,597.72,650.25,0.00,52.53,Pay As You Go,0.00,1 Year Fixed Loyalty,42.27,Pay As You Go,0.00,1 Year Fixed Loyalty,21.58,A,3460.00,N/A,Pay As You Go,Prepayment,A,7973.14,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,108.76,1639.55,1748.31,3460,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,23727007,23727007,Miss,LISA,STEWART,27 Brixham Crescent,,,RUISLIP,HA4 8TU,,,,,,,lisajam@yahoo.co.uk,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,706.49,742.80,0.00,36.31,775.27,846.26,0.00,70.99,Pay As You Go,0.00,1 Year Fixed Loyalty,27.76,Pay As You Go,0.00,1 Year Fixed Loyalty,27.42,A,2105.00,N/A,Pay As You Go,Prepayment,A,10903.72,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,107.30,1481.76,1589.06,2105,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,24064295,24064295,Mr,Tabasam,Sherazi,138 Kingsland Court Kingsland Road,,,LUTON,LU1 3DR,,,,,,,,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,662.68,696.39,0.00,33.71,440.62,476.81,0.00,36.19,Pay As You Go,0.00,1 Year Fixed Loyalty,25.86,Pay As You Go,0.00,1 Year Fixed Loyalty,16.41,A,1928.00,N/A,Pay As You Go,Prepayment,A,5380.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,69.90,1103.30,1173.20,1928,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,23869592,23869592,Miss,Chantelle,Harvey,40 Cecil Court Jones Close,,,SOUTHEND-ON-SEA,SS2 6PG,,,,,,,tegandemi2013@icloud.com,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,719.11,756.17,0.00,37.06,270.31,288.80,0.00,18.49,Pay As You Go,0.00,1 Year Fixed Loyalty,28.31,Pay As You Go,0.00,1 Year Fixed Loyalty,10.80,A,2156.00,N/A,Pay As You Go,Prepayment,A,2569.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,55.55,989.42,1044.97,2156,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,24004842,24004842,Mr,Giedrius,Riauba,4 Coblands,,,WISBECH,PE13 3BF,,,,,,,,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,708.96,745.42,0.00,36.46,452.34,489.75,0.00,37.41,Pay As You Go,0.00,1 Year Fixed Loyalty,27.87,Pay As You Go,0.00,1 Year Fixed Loyalty,16.79,A,2115.00,N/A,Pay As You Go,Prepayment,A,5573.51,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,73.87,1161.30,1235.17,2115,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,25605174,25605174,,Martina,Blackie,22,RANWORTH WALK,,BEDFORDSHIRE,MK404NB,,,,,,,,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,351.10,366.30,0.00,15.20,1067.99,1169.42,0.00,101.43,Pay As You Go,0.00,1 Year Fixed Loyalty,12.38,Pay As You Go,0.00,1 Year Fixed Loyalty,37.06,A,669.00,N/A,Pay As You Go,Prepayment,A,15735.32,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,116.63,1419.09,1535.72,669,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,24434595,24434595,Mr,Neil,Davies,14 Longmeads Close,Writlle,,CHELMSFORD,CM1 3NE,,,,,,,neil.b.davies64@gmail.com,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,733.96,771.90,0.00,37.94,489.20,530.44,0.00,41.24,Pay As You Go,0.00,1 Year Fixed Loyalty,28.95,Pay As You Go,0.00,1 Year Fixed Loyalty,18.00,A,2216.00,N/A,Pay As You Go,Prepayment,A,6181.90,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,79.18,1223.16,1302.34,2216,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,23814457,23814457,Mr,Daniel,Wisbey,78 Bishops Hill,,,IPSWICH,IP3 8EL,,,,,,,wisbeynarelle12@outlook.com,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,324.12,337.72,0.00,13.60,123.94,127.20,0.00,3.26,Pay As You Go,0.00,1 Year Fixed Loyalty,11.21,Pay As You Go,0.00,1 Year Fixed Loyalty,5.98,A,560.00,N/A,Pay As You Go,Prepayment,A,153.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,16.86,448.06,464.92,560,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_A,OVO,24461406,24461406,Miss,Esther,Adeoye,75A Westborough Road,,,WESTCLIFF-ON-SEA,SS0 9DW,Miss,Esther,Adeoye,,,,adeoye4esther@gmail.com,N,N,0.5083,0.5230,0.2475,0.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,0.3205,0.0606,0.0669,696.59,732.31,0.00,35.72,409.01,441.92,0.00,32.91,Pay As You Go,0.00,1 Year Fixed Loyalty,27.33,Pay As You Go,0.00,1 Year Fixed Loyalty,15.37,A,2065.00,N/A,Pay As You Go,Prepayment,A,4858.33,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,68.63,1105.60,1174.23,2065,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,23693834,23693834,Miss,Grace,Marlow,29 WEST Street,WROXALL,,VENTNOR,PO38 3BS,,,,,,,gracemarlow27@gmail.com,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,1494.94,1577.02,0.00,82.08,514.49,557.43,0.00,42.94,Pay As You Go,0.00,1 Year Fixed Loyalty,101.05,Pay As You Go,0.00,1 Year Fixed Loyalty,17.86,A,5219.00,N/A,Pay As You Go,Prepayment,A,6450.46,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,125.02,2009.43,2134.45,5219,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,24501911,24501911,Miss,Amy,Jeffries,11 Cumnock Road,,,CASTLE CARY,BA7 7FE,,,,,,,aj1986@outlook.com,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,977.89,1028.50,0.00,50.61,511.40,554.03,0.00,42.63,Pay As You Go,0.00,1 Year Fixed Loyalty,76.33,Pay As You Go,0.00,1 Year Fixed Loyalty,17.77,A,3078.00,N/A,Pay As You Go,Prepayment,A,6400.68,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,93.24,1489.29,1582.53,3078,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,23943115,23943115,Miss,Samantha,Noad,42 BREMERIDGE Road,,,WESTBURY,BA13 3UJ,,,,,,,samnoad@hotmail.com,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,598.25,625.75,0.00,27.50,372.28,400.78,0.00,28.50,Pay As You Go,0.00,1 Year Fixed Loyalty,58.17,Pay As You Go,0.00,1 Year Fixed Loyalty,13.53,A,1506.00,N/A,Pay As You Go,Prepayment,A,4158.74,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,56.00,970.53,1026.53,1506,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,24074455,24074455,Mr,Kevin,Croucher,8 KNOWLE Green,THE BEECHES,,STAINES-UPON-THAMES,TW18 1DS,,,,,,,,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,469.05,488.68,0.00,19.63,239.44,254.45,0.00,15.01,Pay As You Go,0.00,1 Year Fixed Loyalty,51.99,Pay As You Go,0.00,1 Year Fixed Loyalty,9.49,A,971.00,N/A,Pay As You Go,Prepayment,A,2018.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,34.64,708.49,743.13,971,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,26062873,26062873,,Nova,Wakes,15,EUROPA CLOSE,,HAMPSHIRE,RG265DR,,,,,,,mark-wakes@outlook.com,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,758.12,795.36,0.00,37.24,511.57,554.21,0.00,42.64,Pay As You Go,0.00,1 Year Fixed Loyalty,65.82,Pay As You Go,0.00,1 Year Fixed Loyalty,17.77,A,2168.00,N/A,Pay As You Go,Prepayment,A,6403.42,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,79.88,1269.69,1349.57,2168,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,23692533,23692533,Mrs,Caroline,Green,67 DUNCAN Road,,,CHICHESTER,PO19 3NJ,,,,,,,carogreen123@gmail.com,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,1642.01,1733.05,0.00,91.04,758.41,826.11,0.00,67.70,Pay As You Go,0.00,1 Year Fixed Loyalty,108.09,Pay As You Go,0.00,1 Year Fixed Loyalty,25.29,A,5828.00,N/A,Pay As You Go,Prepayment,A,10381.15,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,158.74,2400.42,2559.16,5828,0,0,0,0,EMAIL,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,23905254,23905254,Mr,Sajimon,Mathew,18 WHITSTABLE Road,,,PORTSMOUTH,PO6 3JR,,,,,,,,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,1229.77,1295.71,0.00,65.94,960.45,1048.67,0.00,88.22,Pay As You Go,0.00,1 Year Fixed Loyalty,88.37,Pay As You Go,0.00,1 Year Fixed Loyalty,31.45,A,4121.00,N/A,Pay As You Go,Prepayment,A,13637.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,154.16,2190.22,2344.38,4121,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,23590686,23590686,Mrs,Lisa,Thompson,6 MOUNTBATTEN Road,TOTTON,,SOUTHAMPTON,SO40 3FW,,,,,,,little_lisa_06@hotmail.co.uk,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,1738.61,1835.53,0.00,96.92,1107.58,1210.72,0.00,103.14,Pay As You Go,0.00,1 Year Fixed Loyalty,112.71,Pay As You Go,0.00,1 Year Fixed Loyalty,35.92,A,6228.00,N/A,Pay As You Go,Prepayment,A,16007.84,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,200.06,2846.19,3046.25,6228,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,23925681,23925681,Mrs,Bliss,Winter,Flat 2 134 BAFFINS Road,,,PORTSMOUTH,PO3 6BQ,Mr,Kardo,Sharef,Mrs,Bliss,Winter,,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,407.95,423.87,0.00,15.92,360.50,387.81,0.00,27.31,Pay As You Go,0.00,1 Year Fixed Loyalty,49.07,Pay As You Go,0.00,1 Year Fixed Loyalty,13.17,A,718.00,N/A,Pay As You Go,Prepayment,A,3969.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,43.23,768.45,811.68,718,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_H,OVO,22798375,22798375,Mrs, Natasha ,Booker,6 CHESTERBLADE Lane,,,BRACKNELL,RG12 0GQ,,,,,,,natasha.wheeler167@gmail.com,N,N,0.6426,0.6573,0.2415,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,0.3192,0.0621,0.0684,939.25,987.51,0.00,48.26,638.92,694.49,0.00,55.57,Pay As You Go,0.00,1 Year Fixed Loyalty,74.48,Pay As You Go,0.00,1 Year Fixed Loyalty,21.65,A,2918.00,N/A,Pay As You Go,Prepayment,A,8455.62,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,103.83,1578.17,1682.00,2918,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,23896625,23896625,Miss,Selamawit Asefa,Mekoya,68 Fowler Close,,,LEICESTER,LE4 0SG,Miss,Selamawit,Mekoya,,,,asefamekoyaselamawit@yahoo.com,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,632.67,664.86,0.00,32.19,538.53,585.50,0.00,46.97,Pay As You Go,0.00,1 Year Fixed Loyalty,20.73,Pay As You Go,0.00,1 Year Fixed Loyalty,19.07,A,1825.00,N/A,Pay As You Go,Prepayment,A,7091.28,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,79.16,1171.20,1250.36,1825,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,6499391,6499391,,Maxine,Grocock,25 Canal Street,,,WIGSTON,LE184PL,,,,,,,maxineg1@outlook.com,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,781.72,823.32,0.00,41.60,604.96,658.94,0.00,53.98,Pay As You Go,0.00,1 Year Fixed Loyalty,26.04,Pay As You Go,0.00,1 Year Fixed Loyalty,21.17,A,2465.00,N/A,Pay As You Go,Prepayment,A,8203.23,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,95.58,1386.68,1482.26,2465,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,23799837,23799837,Mr,John,Moon,46 Warwick Way,,,LOUGHBOROUGH,LE11 4UG,,,,,,,,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,472.44,494.52,0.00,22.08,296.45,317.89,0.00,21.44,Pay As You Go,0.00,1 Year Fixed Loyalty,15.03,Pay As You Go,0.00,1 Year Fixed Loyalty,11.41,A,1137.00,N/A,Pay As You Go,Prepayment,A,3039.37,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,43.52,768.89,812.41,1137,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,23701693,23701693,Mr,Gracjan,Zubicki,43 Coventry Drive,,,WORKSOP,S81 0RR,,,,,,,garcjan23@googlemail.com,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,875.11,922.60,0.00,47.49,512.05,556.23,0.00,44.18,Pay As You Go,0.00,1 Year Fixed Loyalty,29.37,Pay As You Go,0.00,1 Year Fixed Loyalty,18.24,A,2866.00,N/A,Pay As You Go,Prepayment,A,6648.07,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,91.67,1387.16,1478.83,2866,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,8751507,8751507,,Madoma,Goginashvil,"1 Highlands Drive,",,,BURTON ON TRENT,DE150TY,,,,,,,mgogina806@gmail.com,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,458.94,480.16,0.00,21.22,488.26,529.93,0.00,41.67,Pay As You Go,0.00,1 Year Fixed Loyalty,14.55,Pay As You Go,0.00,1 Year Fixed Loyalty,17.49,A,1079.00,N/A,Pay As You Go,Prepayment,A,6249.82,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,62.89,947.20,1010.09,1079,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,23156486,23156486,Mr,David,Jenkins,"104, FIELD LANE",BEESTON,,NOTTINGHAM,NG95FE,Mrs,Shelia,jenkins,,,,sheila.mitchell@live.co.uk,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,519.95,545.03,0.00,25.08,369.58,398.74,0.00,29.16,Pay As You Go,0.00,1 Year Fixed Loyalty,16.72,Pay As You Go,0.00,1 Year Fixed Loyalty,13.73,A,1341.00,N/A,Pay As You Go,Prepayment,A,4263.39,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,54.24,889.53,943.77,1341,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,23979221,23979221,Mrs,Gillian,Burton,Flat 1 Shobnall Court Shobnall Road,,,BURTON-ON-TRENT,DE14 2BA,,,,,,,disarano111@gmail.com,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,468.25,490.06,0.00,21.81,422.51,457.25,0.00,34.74,Pay As You Go,0.00,1 Year Fixed Loyalty,14.87,Pay As You Go,0.00,1 Year Fixed Loyalty,15.40,A,1119.00,N/A,Pay As You Go,Prepayment,A,5149.43,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,56.55,890.76,947.31,1119,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_B,OVO,23993965,23993965,Mr,Kamil,Szelest,56 Park Walk,,,NORTHAMPTON,NN5 7LG,,,,,,,,N,N,0.5689,0.5836,0.2329,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,0.3210,0.0597,0.0660,579.81,608.66,0.00,28.85,765.44,836.34,0.00,70.90,Pay As You Go,0.00,1 Year Fixed Loyalty,18.85,Pay As You Go,0.00,1 Year Fixed Loyalty,26.25,A,1598.00,N/A,Pay As You Go,Prepayment,A,10889.29,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,99.75,1345.25,1445.00,1598,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
